count_id,count_date,sku,location_id,system_quantity,counted_quantity
CNT000537,2024-06-01,SKU015,DC01,23,22
CNT000538,2024-06-01,SKU015,DC02,0,0
CNT000539,2024-06-01,SKU015,DC03,33,33
CNT000540,2024-06-01,SKU015,DC04,110,112
CNT000541,2024-06-01,SKU016,DC01,8,8
CNT000542,2024-06-01,SKU016,DC02,0,0
CNT000543,2024-06-01,SKU016,DC03,15,17
CNT000544,2024-06-01,SKU016,DC04,0,2
CNT000545,2024-06-01,SKU017,DC01,0,0
CNT000546,2024-06-01,SKU017,DC02,0,0
CNT000547,2024-06-01,SKU017,DC03,0,0
CNT000548,2024-06-01,SKU017,DC04,22,21
CNT000549,2024-06-01,SKU018,DC01,315,315
CNT000550,2024-06-01,SKU018,DC02,216,216
CNT000551,2024-06-01,SKU018,DC03,83,81
CNT000552,2024-06-01,SKU018,DC04,306,304
CNT000553,2024-06-01,SKU019,DC01,193,192
CNT000554,2024-06-01,SKU019,DC02,176,175
CNT000555,2024-06-01,SKU019,DC03,153,152
CNT000556,2024-06-01,SKU019,DC04,212,212
CNT000557,2024-06-01,SKU020,DC01,119,119
CNT000558,2024-06-01,SKU020,DC02,67,66
CNT000559,2024-06-01,SKU020,DC03,142,142
CNT000560,2024-06-01,SKU020,DC04,172,173
CNT000561,2024-06-01,SKU021,DC01,0,0
CNT000562,2024-06-01,SKU021,DC02,35,35
CNT000563,2024-06-01,SKU021,DC03,25,25
CNT000564,2024-06-01,SKU021,DC04,144,146
CNT000565,2024-06-01,SKU022,DC01,17,17
CNT000566,2024-06-01,SKU022,DC02,68,66
CNT000567,2024-06-01,SKU022,DC03,0,1
CNT000568,2024-06-01,SKU022,DC04,46,46
CNT000569,2024-06-01,SKU023,DC01,0,0
CNT000570,2024-06-01,SKU023,DC02,152,152
CNT000571,2024-06-01,SKU023,DC03,147,145
CNT000572,2024-06-01,SKU023,DC04,147,147
CNT000573,2024-06-01,SKU024,DC01,258,258
CNT000574,2024-06-01,SKU024,DC02,0,0
CNT000575,2024-06-01,SKU024,DC03,0,1
CNT000576,2024-06-01,SKU024,DC04,0,0
CNT000577,2024-07-01,SKU001,DC01,197,197
CNT000578,2024-07-01,SKU001,DC02,303,303
CNT000579,2024-07-01,SKU001,DC03,200,200
CNT000580,2024-07-01,SKU001,DC04,261,261
CNT000581,2024-07-01,SKU002,DC01,76,74
CNT000582,2024-07-01,SKU002,DC02,211,211
CNT000583,2024-07-01,SKU002,DC03,103,103
CNT000584,2024-07-01,SKU002,DC04,2,2
CNT000585,2024-07-01,SKU003,DC01,15,16
CNT000586,2024-07-01,SKU003,DC02,13,13
CNT000587,2024-07-01,SKU003,DC03,0,0
CNT000588,2024-07-01,SKU003,DC04,111,111
CNT000589,2024-07-01,SKU004,DC01,160,159
CNT000590,2024-07-01,SKU004,DC02,12,12
CNT000591,2024-07-01,SKU004,DC03,45,43
CNT000592,2024-07-01,SKU004,DC04,21,21
CNT000593,2024-07-01,SKU005,DC01,37,38
CNT000594,2024-07-01,SKU005,DC02,0,1
CNT000595,2024-07-01,SKU005,DC03,0,0
CNT000596,2024-07-01,SKU005,DC04,72,72
CNT000597,2024-07-01,SKU006,DC01,41,42
CNT000598,2024-07-01,SKU006,DC02,134,133
CNT000599,2024-07-01,SKU006,DC03,0,1
CNT000600,2024-07-01,SKU006,DC04,0,0
CNT000601,2024-07-01,SKU007,DC01,0,2
CNT000602,2024-07-01,SKU007,DC02,0,0
CNT000603,2024-07-01,SKU007,DC03,0,2
CNT000604,2024-07-01,SKU007,DC04,44,43
CNT000605,2024-07-01,SKU008,DC01,25,25
CNT000606,2024-07-01,SKU008,DC02,34,32
CNT000607,2024-07-01,SKU008,DC03,0,0
CNT000608,2024-07-01,SKU008,DC04,0,0
CNT000609,2024-07-01,SKU009,DC01,196,194
CNT000610,2024-07-01,SKU009,DC02,146,146
CNT000611,2024-07-01,SKU009,DC03,102,100
CNT000612,2024-07-01,SKU009,DC04,233,233
CNT000613,2024-07-01,SKU010,DC01,90,90
CNT000614,2024-07-01,SKU010,DC02,65,65
CNT000615,2024-07-01,SKU010,DC03,234,236
CNT000616,2024-07-01,SKU010,DC04,400,400
CNT000617,2024-07-01,SKU011,DC01,34,34
CNT000618,2024-07-01,SKU011,DC02,203,204
CNT000619,2024-07-01,SKU011,DC03,138,140
CNT000620,2024-07-01,SKU011,DC04,45,45
CNT000621,2024-07-01,SKU012,DC01,0,0
CNT000622,2024-07-01,SKU012,DC02,178,176
CNT000623,2024-07-01,SKU012,DC03,33,33
CNT000624,2024-07-01,SKU012,DC04,0,1
CNT000625,2024-07-01,SKU013,DC01,89,89
CNT000626,2024-07-01,SKU013,DC02,115,115
CNT000627,2024-07-01,SKU013,DC03,113,113
CNT000628,2024-07-01,SKU013,DC04,61,60
CNT000629,2024-07-01,SKU014,DC01,0,0
CNT000630,2024-07-01,SKU014,DC02,127,125
CNT000631,2024-07-01,SKU014,DC03,0,0
CNT000632,2024-07-01,SKU014,DC04,33,33
CNT000633,2024-07-01,SKU015,DC01,27,28
CNT000634,2024-07-01,SKU015,DC02,95,97
CNT000635,2024-07-01,SKU015,DC03,73,74
CNT000636,2024-07-01,SKU015,DC04,48,48
CNT000637,2024-07-01,SKU016,DC01,114,114
CNT000638,2024-07-01,SKU016,DC02,57,57
CNT000639,2024-07-01,SKU016,DC03,0,0
CNT000640,2024-07-01,SKU016,DC04,0,0
CNT000641,2024-07-01,SKU017,DC01,0,1
CNT000642,2024-07-01,SKU017,DC02,30,29
CNT000643,2024-07-01,SKU017,DC03,0,0
CNT000644,2024-07-01,SKU017,DC04,0,0
CNT000645,2024-07-01,SKU018,DC01,305,307
CNT000646,2024-07-01,SKU018,DC02,194,194
CNT000647,2024-07-01,SKU018,DC03,81,81
CNT000648,2024-07-01,SKU018,DC04,282,283
CNT000649,2024-07-01,SKU019,DC01,323,324
CNT000650,2024-07-01,SKU019,DC02,173,173
CNT000651,2024-07-01,SKU019,DC03,162,164
CNT000652,2024-07-01,SKU019,DC04,260,260
CNT000653,2024-07-01,SKU020,DC01,101,101
CNT000654,2024-07-01,SKU020,DC02,19,18
CNT000655,2024-07-01,SKU020,DC03,146,144
CNT000656,2024-07-01,SKU020,DC04,177,177
CNT000657,2024-07-01,SKU021,DC01,14,15
CNT000658,2024-07-01,SKU021,DC02,0,0
CNT000659,2024-07-01,SKU021,DC03,0,0
CNT000660,2024-07-01,SKU021,DC04,116,116
CNT000661,2024-07-01,SKU022,DC01,0,0
CNT000662,2024-07-01,SKU022,DC02,66,66
CNT000663,2024-07-01,SKU022,DC03,0,0
CNT000664,2024-07-01,SKU022,DC04,17,19
CNT000665,2024-07-01,SKU023,DC01,20,20
CNT000666,2024-07-01,SKU023,DC02,77,77
CNT000667,2024-07-01,SKU023,DC03,176,176
CNT000668,2024-07-01,SKU023,DC04,88,88
CNT000669,2024-07-01,SKU024,DC01,212,213
CNT000670,2024-07-01,SKU024,DC02,19,19
CNT000671,2024-07-01,SKU024,DC03,0,1
CNT000672,2024-07-01,SKU024,DC04,4,2
CNT000673,2024-08-01,SKU001,DC01,334,334
CNT000674,2024-08-01,SKU001,DC02,271,271
CNT000675,2024-08-01,SKU001,DC03,157,157
CNT000676,2024-08-01,SKU001,DC04,235,235
CNT000677,2024-08-01,SKU002,DC01,76,76
CNT000678,2024-08-01,SKU002,DC02,193,191
CNT000679,2024-08-01,SKU002,DC03,128,127
CNT000680,2024-08-01,SKU002,DC04,17,17
CNT000681,2024-08-01,SKU003,DC01,0,1
CNT000682,2024-08-01,SKU003,DC02,22,23
CNT000683,2024-08-01,SKU003,DC03,0,2
CNT000684,2024-08-01,SKU003,DC04,116,116
CNT000685,2024-08-01,SKU004,DC01,97,96
CNT000686,2024-08-01,SKU004,DC02,0,0
CNT000687,2024-08-01,SKU004,DC03,95,96
CNT000688,2024-08-01,SKU004,DC04,0,0
CNT000689,2024-08-01,SKU005,DC01,44,44
CNT000690,2024-08-01,SKU005,DC02,0,0
CNT000691,2024-08-01,SKU005,DC03,0,2
CNT000692,2024-08-01,SKU005,DC04,41,42
CNT000693,2024-08-01,SKU006,DC01,88,88
CNT000694,2024-08-01,SKU006,DC02,65,67
CNT000695,2024-08-01,SKU006,DC03,56,56
CNT000696,2024-08-01,SKU006,DC04,9,7
CNT000697,2024-08-01,SKU007,DC01,7,7
CNT000698,2024-08-01,SKU007,DC02,0,1
CNT000699,2024-08-01,SKU007,DC03,0,1
CNT000700,2024-08-01,SKU007,DC04,0,0
CNT000701,2024-08-01,SKU008,DC01,0,1
CNT000702,2024-08-01,SKU008,DC02,50,50
CNT000703,2024-08-01,SKU008,DC03,0,1
CNT000704,2024-08-01,SKU008,DC04,0,0
CNT000705,2024-08-01,SKU009,DC01,239,241
CNT000706,2024-08-01,SKU009,DC02,160,162
CNT000707,2024-08-01,SKU009,DC03,263,263
CNT000708,2024-08-01,SKU009,DC04,212,212
CNT000709,2024-08-01,SKU010,DC01,112,113
CNT000710,2024-08-01,SKU010,DC02,32,34
CNT000711,2024-08-01,SKU010,DC03,245,245
CNT000712,2024-08-01,SKU010,DC04,364,364
CNT000713,2024-08-01,SKU011,DC01,0,0
CNT000714,2024-08-01,SKU011,DC02,259,258
CNT000715,2024-08-01,SKU011,DC03,187,187
CNT000716,2024-08-01,SKU011,DC04,3,3
CNT000717,2024-08-01,SKU012,DC01,15,15
CNT000718,2024-08-01,SKU012,DC02,182,180
CNT000719,2024-08-01,SKU012,DC03,31,31
CNT000720,2024-08-01,SKU012,DC04,24,22
CNT000721,2024-08-01,SKU013,DC01,27,27
CNT000722,2024-08-01,SKU013,DC02,133,133
CNT000723,2024-08-01,SKU013,DC03,67,68
CNT000724,2024-08-01,SKU013,DC04,16,16
CNT000725,2024-08-01,SKU014,DC01,0,0
CNT000726,2024-08-01,SKU014,DC02,56,56
CNT000727,2024-08-01,SKU014,DC03,42,44
CNT000728,2024-08-01,SKU014,DC04,0,0
CNT000729,2024-08-01,SKU015,DC01,0,0
CNT000730,2024-08-01,SKU015,DC02,156,155
CNT000731,2024-08-01,SKU015,DC03,16,15
CNT000732,2024-08-01,SKU015,DC04,47,47
CNT000733,2024-08-01,SKU016,DC01,106,106
CNT000734,2024-08-01,SKU016,DC02,47,49
CNT000735,2024-08-01,SKU016,DC03,24,24
CNT000736,2024-08-01,SKU016,DC04,0,2
CNT000737,2024-08-01,SKU017,DC01,0,1
CNT000738,2024-08-01,SKU017,DC02,0,0
CNT000739,2024-08-01,SKU017,DC03,16,16
CNT000740,2024-08-01,SKU017,DC04,0,0
CNT000741,2024-08-01,SKU018,DC01,285,285
CNT000742,2024-08-01,SKU018,DC02,205,207
CNT000743,2024-08-01,SKU018,DC03,128,128
CNT000744,2024-08-01,SKU018,DC04,259,261
CNT000745,2024-08-01,SKU019,DC01,288,288
CNT000746,2024-08-01,SKU019,DC02,133,133
CNT000747,2024-08-01,SKU019,DC03,131,130
CNT000748,2024-08-01,SKU019,DC04,255,253
CNT000749,2024-08-01,SKU020,DC01,164,163
CNT000750,2024-08-01,SKU020,DC02,0,0
CNT000751,2024-08-01,SKU020,DC03,270,268
CNT000752,2024-08-01,SKU020,DC04,153,151
CNT000753,2024-08-01,SKU021,DC01,0,0
CNT000754,2024-08-01,SKU021,DC02,9,7
CNT000755,2024-08-01,SKU021,DC03,0,0
CNT000756,2024-08-01,SKU021,DC04,62,60
CNT000757,2024-08-01,SKU022,DC01,0,0
CNT000758,2024-08-01,SKU022,DC02,0,2
CNT000759,2024-08-01,SKU022,DC03,0,1
CNT000760,2024-08-01,SKU022,DC04,102,102
CNT000761,2024-08-01,SKU023,DC01,40,42
CNT000762,2024-08-01,SKU023,DC02,3,3
CNT000763,2024-08-01,SKU023,DC03,141,140
CNT000764,2024-08-01,SKU023,DC04,16,18
CNT000765,2024-08-01,SKU024,DC01,128,127
CNT000766,2024-08-01,SKU024,DC02,0,0
CNT000767,2024-08-01,SKU024,DC03,0,0
CNT000768,2024-08-01,SKU024,DC04,0,0
CNT000769,2024-09-01,SKU001,DC01,308,309
CNT000770,2024-09-01,SKU001,DC02,235,237
CNT000771,2024-09-01,SKU001,DC03,204,204
CNT000772,2024-09-01,SKU001,DC04,263,264
CNT000773,2024-09-01,SKU002,DC01,122,120
CNT000774,2024-09-01,SKU002,DC02,156,155
CNT000775,2024-09-01,SKU002,DC03,203,202
CNT000776,2024-09-01,SKU002,DC04,0,1
CNT000777,2024-09-01,SKU003,DC01,0,0
CNT000778,2024-09-01,SKU003,DC02,0,0
CNT000779,2024-09-01,SKU003,DC03,84,85
CNT000780,2024-09-01,SKU003,DC04,174,175
CNT000781,2024-09-01,SKU004,DC01,66,68
CNT000782,2024-09-01,SKU004,DC02,0,0
CNT000783,2024-09-01,SKU004,DC03,106,105
CNT000784,2024-09-01,SKU004,DC04,253,255
CNT000785,2024-09-01,SKU005,DC01,0,2
CNT000786,2024-09-01,SKU005,DC02,58,59
CNT000787,2024-09-01,SKU005,DC03,0,0
CNT000788,2024-09-01,SKU005,DC04,31,31
CNT000789,2024-09-01,SKU006,DC01,73,72
CNT000790,2024-09-01,SKU006,DC02,0,0
CNT000791,2024-09-01,SKU006,DC03,36,36
CNT000792,2024-09-01,SKU006,DC04,47,47
CNT000793,2024-09-01,SKU007,DC01,0,1
CNT000794,2024-09-01,SKU007,DC02,0,1
CNT000795,2024-09-01,SKU007,DC03,0,0
CNT000796,2024-09-01,SKU007,DC04,0,2
CNT000797,2024-09-01,SKU008,DC01,0,2
CNT000798,2024-09-01,SKU008,DC02,0,2
CNT000799,2024-09-01,SKU008,DC03,65,65
CNT000800,2024-09-01,SKU008,DC04,0,0
CNT000801,2024-09-01,SKU009,DC01,327,329
CNT000802,2024-09-01,SKU009,DC02,242,243
CNT000803,2024-09-01,SKU009,DC03,240,238
CNT000804,2024-09-01,SKU009,DC04,185,185
CNT000805,2024-09-01,SKU010,DC01,306,307
CNT000806,2024-09-01,SKU010,DC02,59,59
CNT000807,2024-09-01,SKU010,DC03,393,395
CNT000808,2024-09-01,SKU010,DC04,335,337
CNT000809,2024-09-01,SKU011,DC01,48,50
CNT000810,2024-09-01,SKU011,DC02,213,213
CNT000811,2024-09-01,SKU011,DC03,258,256
CNT000812,2024-09-01,SKU011,DC04,0,0
CNT000813,2024-09-01,SKU012,DC01,52,51
CNT000814,2024-09-01,SKU012,DC02,305,306
CNT000815,2024-09-01,SKU012,DC03,139,139
CNT000816,2024-09-01,SKU012,DC04,0,0
CNT000817,2024-09-01,SKU013,DC01,0,0
CNT000818,2024-09-01,SKU013,DC02,176,175
CNT000819,2024-09-01,SKU013,DC03,134,136
CNT000820,2024-09-01,SKU013,DC04,31,31
CNT000821,2024-09-01,SKU014,DC01,102,104
CNT000822,2024-09-01,SKU014,DC02,31,31
CNT000823,2024-09-01,SKU014,DC03,0,0
CNT000824,2024-09-01,SKU014,DC04,0,0
CNT000825,2024-09-01,SKU015,DC01,51,51
CNT000826,2024-09-01,SKU015,DC02,287,287
CNT000827,2024-09-01,SKU015,DC03,0,2
CNT000828,2024-09-01,SKU015,DC04,0,0
CNT000829,2024-09-01,SKU016,DC01,256,256
CNT000830,2024-09-01,SKU016,DC02,0,0
CNT000831,2024-09-01,SKU016,DC03,2,4
CNT000832,2024-09-01,SKU016,DC04,34,34
CNT000833,2024-09-01,SKU017,DC01,0,0
CNT000834,2024-09-01,SKU017,DC02,33,33
CNT000835,2024-09-01,SKU017,DC03,0,2
CNT000836,2024-09-01,SKU017,DC04,115,115
CNT000837,2024-09-01,SKU018,DC01,314,313
CNT000838,2024-09-01,SKU018,DC02,249,250
CNT000839,2024-09-01,SKU018,DC03,144,143
CNT000840,2024-09-01,SKU018,DC04,287,286
CNT000841,2024-09-01,SKU019,DC01,323,322
CNT000842,2024-09-01,SKU019,DC02,149,149
CNT000843,2024-09-01,SKU019,DC03,159,159
CNT000844,2024-09-01,SKU019,DC04,276,276
CNT000845,2024-09-01,SKU020,DC01,117,116
CNT000846,2024-09-01,SKU020,DC02,14,15
CNT000847,2024-09-01,SKU020,DC03,310,310
CNT000848,2024-09-01,SKU020,DC04,156,154
CNT000849,2024-09-01,SKU021,DC01,0,0
CNT000850,2024-09-01,SKU021,DC02,0,0
CNT000851,2024-09-01,SKU021,DC03,0,0
CNT000852,2024-09-01,SKU021,DC04,8,10
CNT000853,2024-09-01,SKU022,DC01,16,14
CNT000854,2024-09-01,SKU022,DC02,92,92
CNT000855,2024-09-01,SKU022,DC03,0,2
CNT000856,2024-09-01,SKU022,DC04,65,65
CNT000857,2024-09-01,SKU023,DC01,75,76
CNT000858,2024-09-01,SKU023,DC02,27,27
CNT000859,2024-09-01,SKU023,DC03,134,133
CNT000860,2024-09-01,SKU023,DC04,47,47
CNT000861,2024-09-01,SKU024,DC01,45,45
CNT000862,2024-09-01,SKU024,DC02,0,0
CNT000863,2024-09-01,SKU024,DC03,52,50
CNT000864,2024-09-01,SKU024,DC04,0,2
CNT000865,2024-10-01,SKU001,DC01,360,359
CNT000866,2024-10-01,SKU001,DC02,196,195
CNT000867,2024-10-01,SKU001,DC03,171,173
CNT000868,2024-10-01,SKU001,DC04,321,319
CNT000869,2024-10-01,SKU002,DC01,97,98
CNT000870,2024-10-01,SKU002,DC02,151,152
CNT000871,2024-10-01,SKU002,DC03,196,196
CNT000872,2024-10-01,SKU002,DC04,0,2
CNT000873,2024-10-01,SKU003,DC01,106,105
CNT000874,2024-10-01,SKU003,DC02,17,17
CNT000875,2024-10-01,SKU003,DC03,79,81
CNT000876,2024-10-01,SKU003,DC04,166,165
CNT000877,2024-10-01,SKU004,DC01,41,39
CNT000878,2024-10-01,SKU004,DC02,0,0
CNT000879,2024-10-01,SKU004,DC03,194,194
CNT000880,2024-10-01,SKU004,DC04,321,321
CNT000881,2024-10-01,SKU005,DC01,0,0
CNT000882,2024-10-01,SKU005,DC02,58,59
CNT000883,2024-10-01,SKU005,DC03,0,1
CNT000884,2024-10-01,SKU005,DC04,66,66
CNT000885,2024-10-01,SKU006,DC01,35,35
CNT000886,2024-10-01,SKU006,DC02,0,0
CNT000887,2024-10-01,SKU006,DC03,70,68
CNT000888,2024-10-01,SKU006,DC04,53,52
CNT000889,2024-10-01,SKU007,DC01,0,2
CNT000890,2024-10-01,SKU007,DC02,0,0
CNT000891,2024-10-01,SKU007,DC03,44,44
CNT000892,2024-10-01,SKU007,DC04,0,1
CNT000893,2024-10-01,SKU008,DC01,0,1
CNT000894,2024-10-01,SKU008,DC02,0,2
CNT000895,2024-10-01,SKU008,DC03,0,0
CNT000896,2024-10-01,SKU008,DC04,27,27
CNT000897,2024-10-01,SKU009,DC01,304,304
CNT000898,2024-10-01,SKU009,DC02,222,222
CNT000899,2024-10-01,SKU009,DC03,214,215
CNT000900,2024-10-01,SKU009,DC04,162,160
CNT000901,2024-10-01,SKU010,DC01,341,341
CNT000902,2024-10-01,SKU010,DC02,106,106
CNT000903,2024-10-01,SKU010,DC03,437,437
CNT000904,2024-10-01,SKU010,DC04,351,352
CNT000905,2024-10-01,SKU011,DC01,125,125
CNT000906,2024-10-01,SKU011,DC02,176,177
CNT000907,2024-10-01,SKU011,DC03,210,211
CNT000908,2024-10-01,SKU011,DC04,0,0
CNT000909,2024-10-01,SKU012,DC01,13,12
CNT000910,2024-10-01,SKU012,DC02,249,251
CNT000911,2024-10-01,SKU012,DC03,145,143
CNT000912,2024-10-01,SKU012,DC04,16,16
CNT000913,2024-10-01,SKU013,DC01,42,40
CNT000914,2024-10-01,SKU013,DC02,155,156
CNT000915,2024-10-01,SKU013,DC03,69,67
CNT000916,2024-10-01,SKU013,DC04,75,76
CNT000917,2024-10-01,SKU014,DC01,92,93
CNT000918,2024-10-01,SKU014,DC02,3,3
CNT000919,2024-10-01,SKU014,DC03,0,0
CNT000920,2024-10-01,SKU014,DC04,22,21
CNT000921,2024-10-01,SKU015,DC01,36,34
CNT000922,2024-10-01,SKU015,DC02,208,207
CNT000923,2024-10-01,SKU015,DC03,0,1
CNT000924,2024-10-01,SKU015,DC04,0,0
CNT000925,2024-10-01,SKU016,DC01,227,227
CNT000926,2024-10-01,SKU016,DC02,32,33
CNT000927,2024-10-01,SKU016,DC03,61,62
CNT000928,2024-10-01,SKU016,DC04,0,0
CNT000929,2024-10-01,SKU017,DC01,0,0
CNT000930,2024-10-01,SKU017,DC02,0,1
CNT000931,2024-10-01,SKU017,DC03,0,0
CNT000932,2024-10-01,SKU017,DC04,16,14
CNT000933,2024-10-01,SKU018,DC01,295,295
CNT000934,2024-10-01,SKU018,DC02,260,260
CNT000935,2024-10-01,SKU018,DC03,154,156
CNT000936,2024-10-01,SKU018,DC04,301,301
CNT000937,2024-10-01,SKU019,DC01,288,287
CNT000938,2024-10-01,SKU019,DC02,164,162
CNT000939,2024-10-01,SKU019,DC03,130,130
CNT000940,2024-10-01,SKU019,DC04,304,304
CNT000941,2024-10-01,SKU020,DC01,109,111
CNT000942,2024-10-01,SKU020,DC02,0,1
CNT000943,2024-10-01,SKU020,DC03,266,265
CNT000944,2024-10-01,SKU020,DC04,113,113
CNT000945,2024-10-01,SKU021,DC01,53,55
CNT000946,2024-10-01,SKU021,DC02,134,134
CNT000947,2024-10-01,SKU021,DC03,60,61
CNT000948,2024-10-01,SKU021,DC04,0,0
CNT000949,2024-10-01,SKU022,DC01,35,37
CNT000950,2024-10-01,SKU022,DC02,67,66
CNT000951,2024-10-01,SKU022,DC03,44,45
CNT000952,2024-10-01,SKU022,DC04,12,10
CNT000953,2024-10-01,SKU023,DC01,86,87
CNT000954,2024-10-01,SKU023,DC02,0,0
CNT000955,2024-10-01,SKU023,DC03,182,182
CNT000956,2024-10-01,SKU023,DC04,0,0
CNT000957,2024-10-01,SKU024,DC01,47,49
CNT000958,2024-10-01,SKU024,DC02,24,26
CNT000959,2024-10-01,SKU024,DC03,0,1
CNT000960,2024-10-01,SKU024,DC04,0,2
CNT000961,2024-11-01,SKU001,DC01,373,373
CNT000962,2024-11-01,SKU001,DC02,166,166
CNT000963,2024-11-01,SKU001,DC03,260,260
CNT000964,2024-11-01,SKU001,DC04,304,304
CNT000965,2024-11-01,SKU002,DC01,244,242
CNT000966,2024-11-01,SKU002,DC02,151,151
CNT000967,2024-11-01,SKU002,DC03,162,162
CNT000968,2024-11-01,SKU002,DC04,65,67
CNT000969,2024-11-01,SKU003,DC01,107,109
CNT000970,2024-11-01,SKU003,DC02,19,19
CNT000971,2024-11-01,SKU003,DC03,28,28
CNT000972,2024-11-01,SKU003,DC04,139,139
CNT000973,2024-11-01,SKU004,DC01,157,158
CNT000974,2024-11-01,SKU004,DC02,0,2
CNT000975,2024-11-01,SKU004,DC03,146,146
CNT000976,2024-11-01,SKU004,DC04,280,282
CNT000977,2024-11-01,SKU005,DC01,0,0
CNT000978,2024-11-01,SKU005,DC02,18,18
CNT000979,2024-11-01,SKU005,DC03,0,0
CNT000980,2024-11-01,SKU005,DC04,0,0
CNT000981,2024-11-01,SKU006,DC01,0,0
CNT000982,2024-11-01,SKU006,DC02,0,2
CNT000983,2024-11-01,SKU006,DC03,0,2
CNT000984,2024-11-01,SKU006,DC04,43,44
CNT000985,2024-11-01,SKU007,DC01,51,50
CNT000986,2024-11-01,SKU007,DC02,0,0
CNT000987,2024-11-01,SKU007,DC03,31,30
CNT000988,2024-11-01,SKU007,DC04,0,1
CNT000989,2024-11-01,SKU008,DC01,0,0
CNT000990,2024-11-01,SKU008,DC02,74,74
CNT000991,2024-11-01,SKU008,DC03,30,30
CNT000992,2024-11-01,SKU008,DC04,56,58
CNT000993,2024-11-01,SKU009,DC01,278,280
CNT000994,2024-11-01,SKU009,DC02,202,201
CNT000995,2024-11-01,SKU009,DC03,238,239
CNT000996,2024-11-01,SKU009,DC04,136,136
CNT000997,2024-11-01,SKU010,DC01,377,376
CNT000998,2024-11-01,SKU010,DC02,177,177
CNT000999,2024-11-01,SKU010,DC03,534,535
CNT001000,2024-11-01,SKU010,DC04,365,364
CNT001001,2024-11-01,SKU011,DC01,160,162
CNT001002,2024-11-01,SKU011,DC02,154,156
CNT001003,2024-11-01,SKU011,DC03,167,166
CNT001004,2024-11-01,SKU011,DC04,63,62
CNT001005,2024-11-01,SKU012,DC01,0,1
CNT001006,2024-11-01,SKU012,DC02,242,241
CNT001007,2024-11-01,SKU012,DC03,158,160
CNT001008,2024-11-01,SKU012,DC04,21,21
CNT001009,2024-11-01,SKU013,DC01,0,1
CNT001010,2024-11-01,SKU013,DC02,271,270
CNT001011,2024-11-01,SKU013,DC03,4,5
CNT001012,2024-11-01,SKU013,DC04,11,11
CNT001013,2024-11-01,SKU014,DC01,65,66
CNT001014,2024-11-01,SKU014,DC02,164,164
CNT001015,2024-11-01,SKU014,DC03,0,1
CNT001016,2024-11-01,SKU014,DC04,101,101
CNT001017,2024-11-01,SKU015,DC01,0,1
CNT001018,2024-11-01,SKU015,DC02,187,187
CNT001019,2024-11-01,SKU015,DC03,46,45
CNT001020,2024-11-01,SKU015,DC04,19,19
CNT001021,2024-11-01,SKU016,DC01,140,140
CNT001022,2024-11-01,SKU016,DC02,9,9
CNT001023,2024-11-01,SKU016,DC03,71,69
CNT001024,2024-11-01,SKU016,DC04,0,1
CNT001025,2024-11-01,SKU017,DC01,30,32
CNT001026,2024-11-01,SKU017,DC02,0,0
CNT001027,2024-11-01,SKU017,DC03,28,26
CNT001028,2024-11-01,SKU017,DC04,0,0
CNT001029,2024-11-01,SKU018,DC01,365,366
CNT001030,2024-11-01,SKU018,DC02,303,305
CNT001031,2024-11-01,SKU018,DC03,133,134
CNT001032,2024-11-01,SKU018,DC04,270,271
CNT001033,2024-11-01,SKU019,DC01,283,285
CNT001034,2024-11-01,SKU019,DC02,209,208
CNT001035,2024-11-01,SKU019,DC03,160,159
CNT001036,2024-11-01,SKU019,DC04,329,331
CNT001037,2024-11-01,SKU020,DC01,175,175
CNT001038,2024-11-01,SKU020,DC02,1,1
CNT001039,2024-11-01,SKU020,DC03,318,318
CNT001040,2024-11-01,SKU020,DC04,67,65
CNT001041,2024-11-01,SKU021,DC01,81,81
CNT001042,2024-11-01,SKU021,DC02,225,225
CNT001043,2024-11-01,SKU021,DC03,7,6
CNT001044,2024-11-01,SKU021,DC04,15,14
CNT001045,2024-11-01,SKU022,DC01,0,0
CNT001046,2024-11-01,SKU022,DC02,50,48
CNT001047,2024-11-01,SKU022,DC03,0,0
CNT001048,2024-11-01,SKU022,DC04,0,0
CNT001049,2024-11-01,SKU023,DC01,17,19
CNT001050,2024-11-01,SKU023,DC02,0,0
CNT001051,2024-11-01,SKU023,DC03,268,270
CNT001052,2024-11-01,SKU023,DC04,0,0
CNT001053,2024-11-01,SKU024,DC01,10,10
CNT001054,2024-11-01,SKU024,DC02,13,13
CNT001055,2024-11-01,SKU024,DC03,4,4
CNT001056,2024-11-01,SKU024,DC04,0,0
CNT001057,2024-12-01,SKU001,DC01,343,343
CNT001058,2024-12-01,SKU001,DC02,187,189
CNT001059,2024-12-01,SKU001,DC03,261,259
CNT001060,2024-12-01,SKU001,DC04,300,300
CNT001061,2024-12-01,SKU002,DC01,205,203
CNT001062,2024-12-01,SKU002,DC02,190,192
CNT001063,2024-12-01,SKU002,DC03,124,125
CNT001064,2024-12-01,SKU002,DC04,111,113
CNT001065,2024-12-01,SKU003,DC01,55,53
CNT001066,2024-12-01,SKU003,DC02,0,0
CNT001067,2024-12-01,SKU003,DC03,18,18
CNT001068,2024-12-01,SKU003,DC04,92,94
CNT001069,2024-12-01,SKU004,DC01,152,152
CNT001070,2024-12-01,SKU004,DC02,72,74
CNT001071,2024-12-01,SKU004,DC03,121,121
CNT001072,2024-12-01,SKU004,DC04,266,266
CNT001073,2024-12-01,SKU005,DC01,0,2
