count_id,count_date,sku,location_id,system_quantity,counted_quantity
CNT000537,2024-06-01,SKU015,DC01,11,11
CNT000538,2024-06-01,SKU015,DC02,152,151
CNT000539,2024-06-01,SKU015,DC03,191,191
CNT000540,2024-06-01,SKU015,DC04,286,285
CNT000541,2024-06-01,SKU016,DC01,0,1
CNT000542,2024-06-01,SKU016,DC02,0,0
CNT000543,2024-06-01,SKU016,DC03,41,41
CNT000544,2024-06-01,SKU016,DC04,53,53
CNT000545,2024-06-01,SKU017,DC01,26,25
CNT000546,2024-06-01,SKU017,DC02,23,21
CNT000547,2024-06-01,SKU017,DC03,0,0
CNT000548,2024-06-01,SKU017,DC04,8,8
CNT000549,2024-06-01,SKU018,DC01,47,47
CNT000550,2024-06-01,SKU018,DC02,133,133
CNT000551,2024-06-01,SKU018,DC03,93,93
CNT000552,2024-06-01,SKU018,DC04,101,100
CNT000553,2024-06-01,SKU019,DC01,5,5
CNT000554,2024-06-01,SKU019,DC02,132,132
CNT000555,2024-06-01,SKU019,DC03,0,0
CNT000556,2024-06-01,SKU019,DC04,155,153
CNT000557,2024-06-01,SKU020,DC01,38,39
CNT000558,2024-06-01,SKU020,DC02,0,0
CNT000559,2024-06-01,SKU020,DC03,0,0
CNT000560,2024-06-01,SKU020,DC04,107,106
CNT000561,2024-06-01,SKU021,DC01,368,367
CNT000562,2024-06-01,SKU021,DC02,158,158
CNT000563,2024-06-01,SKU021,DC03,48,48
CNT000564,2024-06-01,SKU021,DC04,84,86
CNT000565,2024-06-01,SKU022,DC01,0,0
CNT000566,2024-06-01,SKU022,DC02,0,0
CNT000567,2024-06-01,SKU022,DC03,15,17
CNT000568,2024-06-01,SKU022,DC04,0,2
CNT000569,2024-06-01,SKU023,DC01,103,103
CNT000570,2024-06-01,SKU023,DC02,118,118
CNT000571,2024-06-01,SKU023,DC03,38,38
CNT000572,2024-06-01,SKU023,DC04,0,0
CNT000573,2024-06-01,SKU024,DC01,65,65
CNT000574,2024-06-01,SKU024,DC02,0,0
CNT000575,2024-06-01,SKU024,DC03,81,79
CNT000576,2024-06-01,SKU024,DC04,188,186
CNT000577,2024-07-01,SKU001,DC01,177,175
CNT000578,2024-07-01,SKU001,DC02,104,104
CNT000579,2024-07-01,SKU001,DC03,235,236
CNT000580,2024-07-01,SKU001,DC04,347,347
CNT000581,2024-07-01,SKU002,DC01,217,219
CNT000582,2024-07-01,SKU002,DC02,116,118
CNT000583,2024-07-01,SKU002,DC03,532,532
CNT000584,2024-07-01,SKU002,DC04,309,307
CNT000585,2024-07-01,SKU003,DC01,62,64
CNT000586,2024-07-01,SKU003,DC02,0,0
CNT000587,2024-07-01,SKU003,DC03,4,4
CNT000588,2024-07-01,SKU003,DC04,0,0
CNT000589,2024-07-01,SKU004,DC01,218,220
CNT000590,2024-07-01,SKU004,DC02,35,35
CNT000591,2024-07-01,SKU004,DC03,13,13
CNT000592,2024-07-01,SKU004,DC04,52,51
CNT000593,2024-07-01,SKU005,DC01,0,0
CNT000594,2024-07-01,SKU005,DC02,32,30
CNT000595,2024-07-01,SKU005,DC03,0,0
CNT000596,2024-07-01,SKU005,DC04,87,87
CNT000597,2024-07-01,SKU006,DC01,0,0
CNT000598,2024-07-01,SKU006,DC02,71,71
CNT000599,2024-07-01,SKU006,DC03,0,1
CNT000600,2024-07-01,SKU006,DC04,1,1
CNT000601,2024-07-01,SKU007,DC01,496,496
CNT000602,2024-07-01,SKU007,DC02,254,254
CNT000603,2024-07-01,SKU007,DC03,447,447
CNT000604,2024-07-01,SKU007,DC04,272,273
CNT000605,2024-07-01,SKU008,DC01,187,187
CNT000606,2024-07-01,SKU008,DC02,281,282
CNT000607,2024-07-01,SKU008,DC03,96,94
CNT000608,2024-07-01,SKU008,DC04,143,143
CNT000609,2024-07-01,SKU009,DC01,94,94
CNT000610,2024-07-01,SKU009,DC02,305,304
CNT000611,2024-07-01,SKU009,DC03,99,100
CNT000612,2024-07-01,SKU009,DC04,98,96
CNT000613,2024-07-01,SKU010,DC01,67,69
CNT000614,2024-07-01,SKU010,DC02,0,0
CNT000615,2024-07-01,SKU010,DC03,33,34
CNT000616,2024-07-01,SKU010,DC04,7,8
CNT000617,2024-07-01,SKU011,DC01,12,12
CNT000618,2024-07-01,SKU011,DC02,56,55
CNT000619,2024-07-01,SKU011,DC03,21,20
CNT000620,2024-07-01,SKU011,DC04,72,73
CNT000621,2024-07-01,SKU012,DC01,170,170
CNT000622,2024-07-01,SKU012,DC02,113,114
CNT000623,2024-07-01,SKU012,DC03,331,330
CNT000624,2024-07-01,SKU012,DC04,300,302
CNT000625,2024-07-01,SKU013,DC01,0,0
CNT000626,2024-07-01,SKU013,DC02,83,85
CNT000627,2024-07-01,SKU013,DC03,40,39
CNT000628,2024-07-01,SKU013,DC04,94,94
CNT000629,2024-07-01,SKU014,DC01,0,0
CNT000630,2024-07-01,SKU014,DC02,0,1
CNT000631,2024-07-01,SKU014,DC03,50,49
CNT000632,2024-07-01,SKU014,DC04,10,10
CNT000633,2024-07-01,SKU015,DC01,39,41
CNT000634,2024-07-01,SKU015,DC02,206,208
CNT000635,2024-07-01,SKU015,DC03,232,232
CNT000636,2024-07-01,SKU015,DC04,315,315
CNT000637,2024-07-01,SKU016,DC01,0,0
CNT000638,2024-07-01,SKU016,DC02,47,47
CNT000639,2024-07-01,SKU016,DC03,39,39
CNT000640,2024-07-01,SKU016,DC04,0,0
CNT000641,2024-07-01,SKU017,DC01,9,9
CNT000642,2024-07-01,SKU017,DC02,24,22
CNT000643,2024-07-01,SKU017,DC03,0,0
CNT000644,2024-07-01,SKU017,DC04,23,24
CNT000645,2024-07-01,SKU018,DC01,125,124
CNT000646,2024-07-01,SKU018,DC02,204,204
CNT000647,2024-07-01,SKU018,DC03,40,41
CNT000648,2024-07-01,SKU018,DC04,203,203
CNT000649,2024-07-01,SKU019,DC01,15,14
CNT000650,2024-07-01,SKU019,DC02,110,108
CNT000651,2024-07-01,SKU019,DC03,0,0
CNT000652,2024-07-01,SKU019,DC04,86,84
CNT000653,2024-07-01,SKU020,DC01,32,30
CNT000654,2024-07-01,SKU020,DC02,0,0
CNT000655,2024-07-01,SKU020,DC03,45,47
CNT000656,2024-07-01,SKU020,DC04,107,106
CNT000657,2024-07-01,SKU021,DC01,341,341
CNT000658,2024-07-01,SKU021,DC02,239,238
CNT000659,2024-07-01,SKU021,DC03,11,10
CNT000660,2024-07-01,SKU021,DC04,126,126
CNT000661,2024-07-01,SKU022,DC01,0,0
CNT000662,2024-07-01,SKU022,DC02,27,25
CNT000663,2024-07-01,SKU022,DC03,26,24
CNT000664,2024-07-01,SKU022,DC04,73,74
CNT000665,2024-07-01,SKU023,DC01,167,168
CNT000666,2024-07-01,SKU023,DC02,80,79
CNT000667,2024-07-01,SKU023,DC03,170,170
CNT000668,2024-07-01,SKU023,DC04,60,60
CNT000669,2024-07-01,SKU024,DC01,18,20
CNT000670,2024-07-01,SKU024,DC02,0,0
CNT000671,2024-07-01,SKU024,DC03,58,58
CNT000672,2024-07-01,SKU024,DC04,229,230
CNT000673,2024-08-01,SKU001,DC01,195,196
CNT000674,2024-08-01,SKU001,DC02,153,151
CNT000675,2024-08-01,SKU001,DC03,244,244
CNT000676,2024-08-01,SKU001,DC04,393,394
CNT000677,2024-08-01,SKU002,DC01,229,228
CNT000678,2024-08-01,SKU002,DC02,131,132
CNT000679,2024-08-01,SKU002,DC03,586,586
CNT000680,2024-08-01,SKU002,DC04,283,283
CNT000681,2024-08-01,SKU003,DC01,4,5
CNT000682,2024-08-01,SKU003,DC02,0,0
CNT000683,2024-08-01,SKU003,DC03,0,2
CNT000684,2024-08-01,SKU003,DC04,0,0
CNT000685,2024-08-01,SKU004,DC01,177,177
CNT000686,2024-08-01,SKU004,DC02,0,1
CNT000687,2024-08-01,SKU004,DC03,133,135
CNT000688,2024-08-01,SKU004,DC04,0,0
CNT000689,2024-08-01,SKU005,DC01,20,22
CNT000690,2024-08-01,SKU005,DC02,69,69
CNT000691,2024-08-01,SKU005,DC03,0,0
CNT000692,2024-08-01,SKU005,DC04,7,8
CNT000693,2024-08-01,SKU006,DC01,0,0
CNT000694,2024-08-01,SKU006,DC02,0,2
CNT000695,2024-08-01,SKU006,DC03,0,2
CNT000696,2024-08-01,SKU006,DC04,171,171
CNT000697,2024-08-01,SKU007,DC01,555,555
CNT000698,2024-08-01,SKU007,DC02,297,298
CNT000699,2024-08-01,SKU007,DC03,487,486
CNT000700,2024-08-01,SKU007,DC04,268,266
CNT000701,2024-08-01,SKU008,DC01,153,151
CNT000702,2024-08-01,SKU008,DC02,243,243
CNT000703,2024-08-01,SKU008,DC03,83,83
CNT000704,2024-08-01,SKU008,DC04,105,104
CNT000705,2024-08-01,SKU009,DC01,168,169
CNT000706,2024-08-01,SKU009,DC02,261,262
CNT000707,2024-08-01,SKU009,DC03,99,98
CNT000708,2024-08-01,SKU009,DC04,57,59
CNT000709,2024-08-01,SKU010,DC01,1,0
CNT000710,2024-08-01,SKU010,DC02,23,22
CNT000711,2024-08-01,SKU010,DC03,34,34
CNT000712,2024-08-01,SKU010,DC04,14,15
CNT000713,2024-08-01,SKU011,DC01,59,61
CNT000714,2024-08-01,SKU011,DC02,34,34
CNT000715,2024-08-01,SKU011,DC03,0,0
CNT000716,2024-08-01,SKU011,DC04,62,61
CNT000717,2024-08-01,SKU012,DC01,200,200
CNT000718,2024-08-01,SKU012,DC02,98,98
CNT000719,2024-08-01,SKU012,DC03,359,359
CNT000720,2024-08-01,SKU012,DC04,283,283
CNT000721,2024-08-01,SKU013,DC01,51,51
CNT000722,2024-08-01,SKU013,DC02,33,33
CNT000723,2024-08-01,SKU013,DC03,0,0
CNT000724,2024-08-01,SKU013,DC04,66,67
CNT000725,2024-08-01,SKU014,DC01,97,96
CNT000726,2024-08-01,SKU014,DC02,0,1
CNT000727,2024-08-01,SKU014,DC03,80,80
CNT000728,2024-08-01,SKU014,DC04,14,15
CNT000729,2024-08-01,SKU015,DC01,87,85
CNT000730,2024-08-01,SKU015,DC02,220,222
CNT000731,2024-08-01,SKU015,DC03,222,220
CNT000732,2024-08-01,SKU015,DC04,301,301
CNT000733,2024-08-01,SKU016,DC01,0,1
CNT000734,2024-08-01,SKU016,DC02,54,54
CNT000735,2024-08-01,SKU016,DC03,0,1
CNT000736,2024-08-01,SKU016,DC04,0,0
CNT000737,2024-08-01,SKU017,DC01,15,15
CNT000738,2024-08-01,SKU017,DC02,0,0
CNT000739,2024-08-01,SKU017,DC03,57,56
CNT000740,2024-08-01,SKU017,DC04,16,15
CNT000741,2024-08-01,SKU018,DC01,123,123
CNT000742,2024-08-01,SKU018,DC02,148,147
CNT000743,2024-08-01,SKU018,DC03,33,33
CNT000744,2024-08-01,SKU018,DC04,149,149
CNT000745,2024-08-01,SKU019,DC01,0,0
CNT000746,2024-08-01,SKU019,DC02,140,140
CNT000747,2024-08-01,SKU019,DC03,51,50
CNT000748,2024-08-01,SKU019,DC04,17,18
CNT000749,2024-08-01,SKU020,DC01,67,65
CNT000750,2024-08-01,SKU020,DC02,58,57
CNT000751,2024-08-01,SKU020,DC03,30,30
CNT000752,2024-08-01,SKU020,DC04,137,139
CNT000753,2024-08-01,SKU021,DC01,307,308
CNT000754,2024-08-01,SKU021,DC02,317,317
CNT000755,2024-08-01,SKU021,DC03,2,4
CNT000756,2024-08-01,SKU021,DC04,110,109
CNT000757,2024-08-01,SKU022,DC01,0,0
CNT000758,2024-08-01,SKU022,DC02,0,0
CNT000759,2024-08-01,SKU022,DC03,36,36
CNT000760,2024-08-01,SKU022,DC04,0,2
CNT000761,2024-08-01,SKU023,DC01,106,106
CNT000762,2024-08-01,SKU023,DC02,110,111
CNT000763,2024-08-01,SKU023,DC03,137,136
CNT000764,2024-08-01,SKU023,DC04,77,77
CNT000765,2024-08-01,SKU024,DC01,50,50
CNT000766,2024-08-01,SKU024,DC02,0,0
CNT000767,2024-08-01,SKU024,DC03,83,83
CNT000768,2024-08-01,SKU024,DC04,184,184
CNT000769,2024-09-01,SKU001,DC01,187,186
CNT000770,2024-09-01,SKU001,DC02,233,231
CNT000771,2024-09-01,SKU001,DC03,255,253
CNT000772,2024-09-01,SKU001,DC04,602,604
CNT000773,2024-09-01,SKU002,DC01,262,262
CNT000774,2024-09-01,SKU002,DC02,173,173
CNT000775,2024-09-01,SKU002,DC03,605,605
CNT000776,2024-09-01,SKU002,DC04,309,310
CNT000777,2024-09-01,SKU003,DC01,47,47
CNT000778,2024-09-01,SKU003,DC02,18,18
CNT000779,2024-09-01,SKU003,DC03,50,50
CNT000780,2024-09-01,SKU003,DC04,14,13
CNT000781,2024-09-01,SKU004,DC01,104,103
CNT000782,2024-09-01,SKU004,DC02,1,2
CNT000783,2024-09-01,SKU004,DC03,76,74
CNT000784,2024-09-01,SKU004,DC04,8,8
CNT000785,2024-09-01,SKU005,DC01,0,1
CNT000786,2024-09-01,SKU005,DC02,0,0
CNT000787,2024-09-01,SKU005,DC03,0,0
CNT000788,2024-09-01,SKU005,DC04,0,0
CNT000789,2024-09-01,SKU006,DC01,24,22
CNT000790,2024-09-01,SKU006,DC02,100,101
CNT000791,2024-09-01,SKU006,DC03,0,1
CNT000792,2024-09-01,SKU006,DC04,152,153
CNT000793,2024-09-01,SKU007,DC01,655,656
CNT000794,2024-09-01,SKU007,DC02,296,298
CNT000795,2024-09-01,SKU007,DC03,486,486
CNT000796,2024-09-01,SKU007,DC04,322,323
CNT000797,2024-09-01,SKU008,DC01,168,166
CNT000798,2024-09-01,SKU008,DC02,203,202
CNT000799,2024-09-01,SKU008,DC03,160,159
CNT000800,2024-09-01,SKU008,DC04,116,117
CNT000801,2024-09-01,SKU009,DC01,122,121
CNT000802,2024-09-01,SKU009,DC02,217,217
CNT000803,2024-09-01,SKU009,DC03,134,135
CNT000804,2024-09-01,SKU009,DC04,69,70
CNT000805,2024-09-01,SKU010,DC01,33,35
CNT000806,2024-09-01,SKU010,DC02,0,0
CNT000807,2024-09-01,SKU010,DC03,86,85
CNT000808,2024-09-01,SKU010,DC04,70,72
CNT000809,2024-09-01,SKU011,DC01,12,14
CNT000810,2024-09-01,SKU011,DC02,58,59
CNT000811,2024-09-01,SKU011,DC03,73,73
CNT000812,2024-09-01,SKU011,DC04,103,103
CNT000813,2024-09-01,SKU012,DC01,213,212
CNT000814,2024-09-01,SKU012,DC02,102,102
CNT000815,2024-09-01,SKU012,DC03,414,414
CNT000816,2024-09-01,SKU012,DC04,493,493
CNT000817,2024-09-01,SKU013,DC01,37,38
CNT000818,2024-09-01,SKU013,DC02,48,49
CNT000819,2024-09-01,SKU013,DC03,0,0
CNT000820,2024-09-01,SKU013,DC04,86,88
CNT000821,2024-09-01,SKU014,DC01,95,97
CNT000822,2024-09-01,SKU014,DC02,0,2
CNT000823,2024-09-01,SKU014,DC03,67,67
CNT000824,2024-09-01,SKU014,DC04,56,56
CNT000825,2024-09-01,SKU015,DC01,74,76
CNT000826,2024-09-01,SKU015,DC02,256,257
CNT000827,2024-09-01,SKU015,DC03,214,212
CNT000828,2024-09-01,SKU015,DC04,288,288
CNT000829,2024-09-01,SKU016,DC01,0,1
CNT000830,2024-09-01,SKU016,DC02,0,0
CNT000831,2024-09-01,SKU016,DC03,74,76
CNT000832,2024-09-01,SKU016,DC04,13,15
CNT000833,2024-09-01,SKU017,DC01,57,59
CNT000834,2024-09-01,SKU017,DC02,45,45
CNT000835,2024-09-01,SKU017,DC03,0,0
CNT000836,2024-09-01,SKU017,DC04,0,0
CNT000837,2024-09-01,SKU018,DC01,296,295
CNT000838,2024-09-01,SKU018,DC02,153,154
CNT000839,2024-09-01,SKU018,DC03,187,187
CNT000840,2024-09-01,SKU018,DC04,95,94
CNT000841,2024-09-01,SKU019,DC01,35,33
CNT000842,2024-09-01,SKU019,DC02,114,113
CNT000843,2024-09-01,SKU019,DC03,114,116
CNT000844,2024-09-01,SKU019,DC04,0,0
CNT000845,2024-09-01,SKU020,DC01,55,57
CNT000846,2024-09-01,SKU020,DC02,113,113
CNT000847,2024-09-01,SKU020,DC03,68,66
CNT000848,2024-09-01,SKU020,DC04,101,99
CNT000849,2024-09-01,SKU021,DC01,273,273
CNT000850,2024-09-01,SKU021,DC02,343,343
CNT000851,2024-09-01,SKU021,DC03,111,113
CNT000852,2024-09-01,SKU021,DC04,118,116
CNT000853,2024-09-01,SKU022,DC01,90,90
CNT000854,2024-09-01,SKU022,DC02,0,0
CNT000855,2024-09-01,SKU022,DC03,0,2
CNT000856,2024-09-01,SKU022,DC04,0,0
CNT000857,2024-09-01,SKU023,DC01,148,148
CNT000858,2024-09-01,SKU023,DC02,263,263
CNT000859,2024-09-01,SKU023,DC03,71,73
CNT000860,2024-09-01,SKU023,DC04,21,21
CNT000861,2024-09-01,SKU024,DC01,272,271
CNT000862,2024-09-01,SKU024,DC02,0,1
CNT000863,2024-09-01,SKU024,DC03,111,110
CNT000864,2024-09-01,SKU024,DC04,243,242
CNT000865,2024-10-01,SKU001,DC01,270,270
CNT000866,2024-10-01,SKU001,DC02,269,270
CNT000867,2024-10-01,SKU001,DC03,246,246
CNT000868,2024-10-01,SKU001,DC04,621,621
CNT000869,2024-10-01,SKU002,DC01,281,280
CNT000870,2024-10-01,SKU002,DC02,190,189
CNT000871,2024-10-01,SKU002,DC03,583,583
CNT000872,2024-10-01,SKU002,DC04,309,309
CNT000873,2024-10-01,SKU003,DC01,0,2
CNT000874,2024-10-01,SKU003,DC02,50,51
CNT000875,2024-10-01,SKU003,DC03,27,27
CNT000876,2024-10-01,SKU003,DC04,0,0
CNT000877,2024-10-01,SKU004,DC01,34,36
CNT000878,2024-10-01,SKU004,DC02,0,1
CNT000879,2024-10-01,SKU004,DC03,91,92
CNT000880,2024-10-01,SKU004,DC04,131,132
CNT000881,2024-10-01,SKU005,DC01,61,62
CNT000882,2024-10-01,SKU005,DC02,0,0
CNT000883,2024-10-01,SKU005,DC03,0,0
CNT000884,2024-10-01,SKU005,DC04,56,56
CNT000885,2024-10-01,SKU006,DC01,55,54
CNT000886,2024-10-01,SKU006,DC02,64,64
CNT000887,2024-10-01,SKU006,DC03,64,62
CNT000888,2024-10-01,SKU006,DC04,76,78
CNT000889,2024-10-01,SKU007,DC01,841,842
CNT000890,2024-10-01,SKU007,DC02,294,292
CNT000891,2024-10-01,SKU007,DC03,557,557
CNT000892,2024-10-01,SKU007,DC04,371,370
CNT000893,2024-10-01,SKU008,DC01,134,135
CNT000894,2024-10-01,SKU008,DC02,170,171
CNT000895,2024-10-01,SKU008,DC03,234,235
CNT000896,2024-10-01,SKU008,DC04,76,78
CNT000897,2024-10-01,SKU009,DC01,80,79
CNT000898,2024-10-01,SKU009,DC02,259,259
CNT000899,2024-10-01,SKU009,DC03,109,111
CNT000900,2024-10-01,SKU009,DC04,58,57
CNT000901,2024-10-01,SKU010,DC01,1,0
CNT000902,2024-10-01,SKU010,DC02,0,0
CNT000903,2024-10-01,SKU010,DC03,157,157
CNT000904,2024-10-01,SKU010,DC04,53,53
CNT000905,2024-10-01,SKU011,DC01,39,39
CNT000906,2024-10-01,SKU011,DC02,35,36
CNT000907,2024-10-01,SKU011,DC03,41,42
CNT000908,2024-10-01,SKU011,DC04,36,36
CNT000909,2024-10-01,SKU012,DC01,351,351
CNT000910,2024-10-01,SKU012,DC02,218,218
CNT000911,2024-10-01,SKU012,DC03,396,394
CNT000912,2024-10-01,SKU012,DC04,581,580
CNT000913,2024-10-01,SKU013,DC01,0,2
CNT000914,2024-10-01,SKU013,DC02,72,71
CNT000915,2024-10-01,SKU013,DC03,0,0
CNT000916,2024-10-01,SKU013,DC04,35,36
CNT000917,2024-10-01,SKU014,DC01,143,144
CNT000918,2024-10-01,SKU014,DC02,45,47
CNT000919,2024-10-01,SKU014,DC03,62,61
CNT000920,2024-10-01,SKU014,DC04,45,45
CNT000921,2024-10-01,SKU015,DC01,127,127
CNT000922,2024-10-01,SKU015,DC02,246,246
CNT000923,2024-10-01,SKU015,DC03,199,200
CNT000924,2024-10-01,SKU015,DC04,326,324
CNT000925,2024-10-01,SKU016,DC01,0,0
CNT000926,2024-10-01,SKU016,DC02,41,41
CNT000927,2024-10-01,SKU016,DC03,0,0
CNT000928,2024-10-01,SKU016,DC04,0,1
CNT000929,2024-10-01,SKU017,DC01,0,0
CNT000930,2024-10-01,SKU017,DC02,0,1
CNT000931,2024-10-01,SKU017,DC03,0,1
CNT000932,2024-10-01,SKU017,DC04,55,55
CNT000933,2024-10-01,SKU018,DC01,320,319
CNT000934,2024-10-01,SKU018,DC02,144,146
CNT000935,2024-10-01,SKU018,DC03,248,246
CNT000936,2024-10-01,SKU018,DC04,46,46
CNT000937,2024-10-01,SKU019,DC01,0,0
CNT000938,2024-10-01,SKU019,DC02,38,39
CNT000939,2024-10-01,SKU019,DC03,58,56
CNT000940,2024-10-01,SKU019,DC04,0,1
CNT000941,2024-10-01,SKU020,DC01,59,60
CNT000942,2024-10-01,SKU020,DC02,86,86
CNT000943,2024-10-01,SKU020,DC03,66,66
CNT000944,2024-10-01,SKU020,DC04,81,80
CNT000945,2024-10-01,SKU021,DC01,236,234
CNT000946,2024-10-01,SKU021,DC02,415,414
CNT000947,2024-10-01,SKU021,DC03,138,139
CNT000948,2024-10-01,SKU021,DC04,101,99
CNT000949,2024-10-01,SKU022,DC01,4,4
CNT000950,2024-10-01,SKU022,DC02,18,19
CNT000951,2024-10-01,SKU022,DC03,0,1
CNT000952,2024-10-01,SKU022,DC04,0,0
CNT000953,2024-10-01,SKU023,DC01,90,90
CNT000954,2024-10-01,SKU023,DC02,225,226
CNT000955,2024-10-01,SKU023,DC03,76,76
CNT000956,2024-10-01,SKU023,DC04,46,44
CNT000957,2024-10-01,SKU024,DC01,317,317
CNT000958,2024-10-01,SKU024,DC02,3,3
CNT000959,2024-10-01,SKU024,DC03,174,176
CNT000960,2024-10-01,SKU024,DC04,202,202
CNT000961,2024-11-01,SKU001,DC01,312,312
CNT000962,2024-11-01,SKU001,DC02,259,259
CNT000963,2024-11-01,SKU001,DC03,354,354
CNT000964,2024-11-01,SKU001,DC04,681,679
CNT000965,2024-11-01,SKU002,DC01,421,419
CNT000966,2024-11-01,SKU002,DC02,233,233
CNT000967,2024-11-01,SKU002,DC03,563,563
CNT000968,2024-11-01,SKU002,DC04,282,282
CNT000969,2024-11-01,SKU003,DC01,0,0
CNT000970,2024-11-01,SKU003,DC02,70,68
CNT000971,2024-11-01,SKU003,DC03,26,24
CNT000972,2024-11-01,SKU003,DC04,48,46
CNT000973,2024-11-01,SKU004,DC01,82,84
CNT000974,2024-11-01,SKU004,DC02,0,0
CNT000975,2024-11-01,SKU004,DC03,117,117
CNT000976,2024-11-01,SKU004,DC04,60,62
CNT000977,2024-11-01,SKU005,DC01,61,63
CNT000978,2024-11-01,SKU005,DC02,71,71
CNT000979,2024-11-01,SKU005,DC03,0,0
CNT000980,2024-11-01,SKU005,DC04,28,29
CNT000981,2024-11-01,SKU006,DC01,0,0
CNT000982,2024-11-01,SKU006,DC02,22,24
CNT000983,2024-11-01,SKU006,DC03,0,0
CNT000984,2024-11-01,SKU006,DC04,0,0
CNT000985,2024-11-01,SKU007,DC01,841,841
CNT000986,2024-11-01,SKU007,DC02,294,294
CNT000987,2024-11-01,SKU007,DC03,616,616
CNT000988,2024-11-01,SKU007,DC04,385,387
CNT000989,2024-11-01,SKU008,DC01,147,147
CNT000990,2024-11-01,SKU008,DC02,163,163
CNT000991,2024-11-01,SKU008,DC03,235,234
CNT000992,2024-11-01,SKU008,DC04,111,111
CNT000993,2024-11-01,SKU009,DC01,81,80
CNT000994,2024-11-01,SKU009,DC02,212,212
CNT000995,2024-11-01,SKU009,DC03,185,185
CNT000996,2024-11-01,SKU009,DC04,31,31
CNT000997,2024-11-01,SKU010,DC01,165,167
CNT000998,2024-11-01,SKU010,DC02,22,23
CNT000999,2024-11-01,SKU010,DC03,95,95
CNT001000,2024-11-01,SKU010,DC04,33,33
CNT001001,2024-11-01,SKU011,DC01,23,21
CNT001002,2024-11-01,SKU011,DC02,19,19
CNT001003,2024-11-01,SKU011,DC03,0,1
CNT001004,2024-11-01,SKU011,DC04,20,20
CNT001005,2024-11-01,SKU012,DC01,510,510
CNT001006,2024-11-01,SKU012,DC02,217,217
CNT001007,2024-11-01,SKU012,DC03,396,394
CNT001008,2024-11-01,SKU012,DC04,583,585
CNT001009,2024-11-01,SKU013,DC01,0,0
CNT001010,2024-11-01,SKU013,DC02,61,60
CNT001011,2024-11-01,SKU013,DC03,0,0
CNT001012,2024-11-01,SKU013,DC04,0,0
CNT001013,2024-11-01,SKU014,DC01,64,63
CNT001014,2024-11-01,SKU014,DC02,0,1
CNT001015,2024-11-01,SKU014,DC03,0,1
CNT001016,2024-11-01,SKU014,DC04,46,45
CNT001017,2024-11-01,SKU015,DC01,205,204
CNT001018,2024-11-01,SKU015,DC02,293,292
CNT001019,2024-11-01,SKU015,DC03,259,260
CNT001020,2024-11-01,SKU015,DC04,354,354
CNT001021,2024-11-01,SKU016,DC01,0,0
CNT001022,2024-11-01,SKU016,DC02,84,84
CNT001023,2024-11-01,SKU016,DC03,109,110
CNT001024,2024-11-01,SKU016,DC04,68,67
CNT001025,2024-11-01,SKU017,DC01,0,2
CNT001026,2024-11-01,SKU017,DC02,0,2
CNT001027,2024-11-01,SKU017,DC03,0,0
CNT001028,2024-11-01,SKU017,DC04,0,0
CNT001029,2024-11-01,SKU018,DC01,328,329
CNT001030,2024-11-01,SKU018,DC02,235,234
CNT001031,2024-11-01,SKU018,DC03,251,253
CNT001032,2024-11-01,SKU018,DC04,34,34
CNT001033,2024-11-01,SKU019,DC01,16,17
CNT001034,2024-11-01,SKU019,DC02,0,0
CNT001035,2024-11-01,SKU019,DC03,0,1
CNT001036,2024-11-01,SKU019,DC04,41,41
CNT001037,2024-11-01,SKU020,DC01,3,4
CNT001038,2024-11-01,SKU020,DC02,29,29
CNT001039,2024-11-01,SKU020,DC03,74,75
CNT001040,2024-11-01,SKU020,DC04,55,55
CNT001041,2024-11-01,SKU021,DC01,204,205
CNT001042,2024-11-01,SKU021,DC02,561,561
CNT001043,2024-11-01,SKU021,DC03,103,102
CNT001044,2024-11-01,SKU021,DC04,65,65
CNT001045,2024-11-01,SKU022,DC01,45,45
CNT001046,2024-11-01,SKU022,DC02,145,145
CNT001047,2024-11-01,SKU022,DC03,0,0
CNT001048,2024-11-01,SKU022,DC04,69,70
CNT001049,2024-11-01,SKU023,DC01,51,53
CNT001050,2024-11-01,SKU023,DC02,229,229
CNT001051,2024-11-01,SKU023,DC03,142,140
CNT001052,2024-11-01,SKU023,DC04,34,34
CNT001053,2024-11-01,SKU024,DC01,280,281
CNT001054,2024-11-01,SKU024,DC02,34,36
CNT001055,2024-11-01,SKU024,DC03,236,237
CNT001056,2024-11-01,SKU024,DC04,202,203
CNT001057,2024-12-01,SKU001,DC01,304,306
CNT001058,2024-12-01,SKU001,DC02,302,302
CNT001059,2024-12-01,SKU001,DC03,405,403
CNT001060,2024-12-01,SKU001,DC04,667,669
CNT001061,2024-12-01,SKU002,DC01,427,427
CNT001062,2024-12-01,SKU002,DC02,283,283
CNT001063,2024-12-01,SKU002,DC03,538,538
CNT001064,2024-12-01,SKU002,DC04,318,318
CNT001065,2024-12-01,SKU003,DC01,0,0
CNT001066,2024-12-01,SKU003,DC02,128,129
CNT001067,2024-12-01,SKU003,DC03,43,43
CNT001068,2024-12-01,SKU003,DC04,0,0
CNT001069,2024-12-01,SKU004,DC01,19,21
CNT001070,2024-12-01,SKU004,DC02,0,0
CNT001071,2024-12-01,SKU004,DC03,161,162
CNT001072,2024-12-01,SKU004,DC04,78,79
CNT001073,2024-12-01,SKU005,DC01,0,2
